Date,Close,High,Low,Open,Volume
2011-02-24,0.5191864371299744,0.528126023951797,0.5056623725409704,0.5093298673137004,1246120000
2011-02-25,0.5299596786499023,0.5386700582894363,0.5258336662017395,0.5331687630091717,775652000
2011-02-28,0.519415557384491,0.5388993797852196,0.5074960373604569,0.5386701204112475,903696000
2011-03-01,0.4962642788887024,0.5269799582323113,0.4962642788887024,0.5203325281574943,988448000
2011-03-02,0.4756343364715576,0.5049746755792726,0.46417327931634816,0.49557657045655884,1718140000
2011-03-03,0.4783850312232971,0.4893876805806171,0.4639440915141295,0.4866370045786272,1593704000
2011-03-04,0.47586360573768616,0.48365711472975653,0.47059151326642945,0.4788434864671199,959760000
2011-03-07,0.46921607851982117,0.48090639424754816,0.4572965853856885,0.4793018518242577,1019140000
2011-03-08,0.4481276869773865,0.47678032443086593,0.438271146903017,0.47425890873014603,1947184000
2011-03-09,0.4387296438217163,0.451107600523868,0.43483286297594054,0.44675238290956343,1318976000
2011-03-10,0.41076475381851196,0.43185309664873134,0.4103062896040109,0.4286440110991422,1722736000
2011-03-11,0.4137445390224457,0.4252056233136344,0.40480492551919045,0.4142030031613328,1486832000
2011-03-14,0.4171828627586365,0.42749781351663196,0.41030620159465897,0.41695363070055547,1003360000
2011-03-15,0.4048049747943878,0.4116816098109756,0.3899055715997958,0.3967822066163835,1256280000
2011-03-16,0.40182504057884216,0.4206211956449517,0.3965529489706728,0.4011373717038088,1476520000
2011-03-17,0.40938934683799744,0.41328610072736266,0.39426074076715006,0.4125984318468123,1238516000
2011-03-18,0.4038880467414856,0.41718290634220767,0.403429609902744,0.4158075685006663,886960000
2011-03-21,0.407097190618515,0.4167244742748616,0.40297120410141823,0.4125984877577648,751832000
2011-03-22,0.39999136328697205,0.4098478800251001,0.39815758828273307,0.4059511252194183,718332000
2011-03-23,0.4082432687282562,0.40938937449817114,0.390593218011313,0.3993036273277297,782396000
2011-03-24,0.4407927095890045,0.4458355970100346,0.416036818643769,0.4169536923610556,1780592000
2011-03-25,0.42703941464424133,0.4458355706658221,0.42635174573425144,0.44468946492427774,1196392000
2011-03-28,0.4428555369377136,0.4501906056788281,0.4332282301818624,0.43712498288883195,1204284000
2011-03-29,0.43941739201545715,0.444460252030863,0.4334576309720482,0.44285570938850444,715764000
2011-03-30,0.42291343212127686,0.44468946872190246,0.41741210811969304,0.44285569405470787,1176320000
2011-03-31,0.42314255237579346,0.42818543853485536,0.4153490457532068,0.4236010164450253,655112000
2011-04-01,0.4171828627586365,0.4291023559472574,0.4114523072344362,0.42864391915640926,850072000
2011-04-04,0.4022834300994873,0.41832893510466146,0.39930355020816477,0.41718282955609987,924328000
2011-04-05,0.4029711186885834,0.4114522946994924,0.40205421780950673,0.4082432099360067,821076000
2011-04-06,0.40022042393684387,0.40640938801486,0.3967820801987129,0.4059509512915458,856984000
2011-04-07,0.41489070653915405,0.417412150377476,0.39953289338158043,0.401137436130822,1021208000
2011-04-08,0.4022834300994873,0.41809970306482447,0.40113732455092566,0.41809970306482447,746552000
2011-04-11,0.3970114588737488,0.40595110124445405,0.39265626740554976,0.4038880942395282,546208000
2011-04-12,0.3981575667858124,0.4009082154809998,0.3857796066694889,0.39311470629041545,840756000
2011-04-13,0.407097190618515,0.409618607088455,0.3972406748624835,0.4022835351276823,749588000
2011-04-14,0.42428866028785706,0.424517892323764,0.4011373176737018,0.40342952873152665,1254704000
2011-04-15,0.4288732707500458,0.4341453636275217,0.41901672671036866,0.4210797338321574,969720000
2011-04-18,0.4146614670753479,0.42153810170429845,0.40801403720550544,0.4187874533177816,743584000
2011-04-19,0.4130569398403168,0.4164952572828163,0.40182508646629417,0.41489068728272877,659860000
2011-04-20,0.4256642460823059,0.4343746586466517,0.4187876088986635,0.42818569064643897,650516000
2011-04-21,0.42451801896095276,0.43299922426516635,0.4236011451944364,0.4302485483149785,421300000
2011-04-25,0.4311654269695282,0.4382712666035498,0.42612253954015533,0.42635177163251514,619612000
2011-04-26,0.44239726662635803,0.4467524852382254,0.4304777712878871,0.4348329625744357,676000000
2011-04-27,0.44239726662635803,0.44468950564466425,0.43322841985440824,0.44468950564466425,450004000
2011-04-28,0.4472108483314514,0.4561504888544426,0.4373543342126575,0.44239719364020125,684000000
2011-04-29,0.45844268798828125,0.46852840657538763,0.44950304770281946,0.45019071654405707,836000000
2011-05-02,0.4522537589073181,0.4682992389562812,0.44996154747175193,0.46807003420791404,613824000
2011-05-03,0.4307069480419159,0.4483569987899322,0.425205651266766,0.44698168825880324,808000000
2011-05-04,0.42749783396720886,0.43689591159309193,0.41947509410497735,0.4320822567456269,639356000
2011-05-05,0.4277271032333374,0.4327699632630841,0.418329024790155,0.42405955376153026,544000000
2011-05-06,0.4428555369377136,0.44698152164374894,0.4332282301818624,0.4366665462160073,841080000
2011-05-09,0.4527122378349304,0.4550044494836891,0.4430849270498894,0.44423103287426874,706328000
2011-05-10,0.4533998966217041,0.4568382140176967,0.44881544610172963,0.4563797771632946,690976000
2011-05-11,0.45546284317970276,0.46027647079067036,0.44927387777970684,0.45569207525297933,616000000
2011-05-12,0.46990370750427246,0.47036217157944776,0.45271212444454234,0.4538582299818577,1224000000
2011-05-13,0.4185582101345062,0.44125112020348856,0.41534912498955096,0.4401050144623879,2025192000
2011-05-16,0.40572187304496765,0.4183290653290317,0.4054926682590917,0.4174121642095673,728188000
2011-05-17,0.4041173756122589,0.4045758125607991,0.39242708313520613,0.4043466077491907,1420364000
2011-05-18,0.4135154187679291,0.4169537365602094,0.40434657132184826,0.4057218820435679,658844000
2011-05-19,0.4075555205345154,0.4169535969500836,0.401366556045749,0.41672436491055787,650884000
2011-05-20,0.4146614670753479,0.4155783407624145,0.40480495197545535,0.4066387266749056,575820000
2011-05-23,0.4142029583454132,0.4171828382991864,0.4034295441029015,0.4087016352018368,588000000
2011-05-24,0.41580748558044434,0.4325406317974667,0.41511981679680837,0.41626592232776455,720372000
2011-05-25,0.4208504855632782,0.4236011616201271,0.40961863119866626,0.4137446179586192,545312000
2011-05-26,0.43139466643333435,0.4350622162541625,0.4197043752890998,0.4208504811924436,706436000
2011-05-27,0.44698160886764526,0.447669250348415,0.43276987795965993,0.43322831472194384,658824000
2011-05-31,0.4593594968318939,0.4595887561804199,0.4446893578041076,0.45569197573760223,1200716000
2011-06-01,0.4387296438217163,0.45798423402773697,0.43781274295934625,0.45729656521228756,762208000
2011-06-02,0.4366667866706848,0.44262654867512446,0.43139469371680694,0.439417462872932,607592000
2011-06-03,0.42314255237579346,0.43552050841352125,0.42107957336549434,0.4316237551022279,549300000
2011-06-06,0.4142029583454132,0.42635168287983477,0.41374449425613097,0.4224549293981217,435988000
2011-06-07,0.41397371888160706,0.41970424664181083,0.4121399445332795,0.4174120355377293,433956000
2011-06-08,0.4027421176433563,0.4144324124484137,0.3995330310391944,0.4119109950666661,569288000
2011-06-09,0.3981575667858124,0.40342965939135833,0.3837166269794283,0.4025127856014025,741632000
2011-06-10,0.39242690801620483,0.40136654748741346,0.38921779615783086,0.3988451044076418,493548000
2011-06-13,0.3896762728691101,0.3974697797452802,0.38692559766546236,0.3924269207474459,574760000
2011-06-14,0.39288535714149475,0.40159576485256393,0.391280814824398,0.39311458918335657,534576000
2011-06-15,0.3844043016433716,0.38990559911473105,0.37638153289921494,0.3876133872807778,935916000
2011-06-16,0.3711094260215759,0.3905932531902659,0.36560812876063437,0.384633491719813,1024908000
2011-06-17,0.36239904165267944,0.37569390351547766,0.35093798210749616,0.37546467139444545,1467884000
2011-06-20,0.35804376006126404,0.3667541685937374,0.3552930846007776,0.3591898657280286,745960000
2011-06-21,0.3658372759819031,0.3685879515049221,0.35598076155859204,0.35941907863705064,704276000
2011-06-22,0.36079445481300354,0.368129526562964,0.36010678585903144,0.36331589853579527,651720000
2011-06-23,0.37156790494918823,0.37408932157477864,0.35300095081343025,0.35621006378052783,744024000
2011-06-24,0.36079445481300354,0.3729431819154508,0.35850224318330853,0.36973409656400497,529052000
2011-06-27,0.3532300591468811,0.3630865720574073,0.3406228711355115,0.3607943610235785,1142152000
2011-06-28,0.35529306530952454,0.3594190509509122,0.3507086428913856,0.3532300861514872,692200000
2011-06-29,0.36079445481300354,0.3644620043506428,0.3452074102660138,0.3575853421362397,960544000
2011-06-30,0.36537882685661316,0.3692755806158164,0.3562099816230459,0.36171127783306056,652300000
2011-07-01,0.37019243836402893,0.37156777591880347,0.3580437143812242,0.36537878424762915,540804000
2011-07-05,0.3640035092830658,0.3731723543356836,0.3607943971194614,0.3697340374409519,535296000
2011-07-06,0.35918989777565,0.36446198977821603,0.35483467945817504,0.3637743208517393,529580000
2011-07-07,0.3605652153491974,0.3628574269320348,0.3541470174521892,0.3610236795260189,986136000
2011-07-08,0.3536885380744934,0.3580437559534198,0.350708657910031,0.3555223125853406,619516000
2011-07-11,0.3413105607032776,0.348416426271159,0.34039368716401475,0.34704111596226467,714388000
2011-07-12,0.3367261588573456,0.3429151512627705,0.3309956305747775,0.3397060390293438,867604000
2011-07-13,0.33603841066360474,0.34360271167581374,0.33282932651311986,0.3413105009039509,634368000
2011-07-14,0.32274362444877625,0.33947677071184,0.32113908216608494,0.3374137916805671,1088996000
2011-07-15,0.3232022821903229,0.32664060114363874,0.3165548764773775,0.32457762070178126,827736000
2011-07-18,0.3163255751132965,0.32251454241086774,0.31219958780647433,0.32068079456367926,818200000
2011-07-19,0.3259528577327728,0.3266404994490852,0.3172424196391724,0.3172424196391724,602224000
2011-07-20,0.3218267858028412,0.3289326244886391,0.3209098848810737,0.3270988772957327,662956000
2011-07-21,0.3369554579257965,0.33924766969465336,0.3174716305651934,0.3222852862099207,1143420000
2011-07-22,0.34383201599121094,0.3449781216181691,0.33558004454698676,0.3399352623246159,737192000
2011-07-25,0.3383306860923767,0.33993525579956935,0.333517058946738,0.3385599181434937,566920000
2011-07-26,0.33007878065109253,0.3369554150833279,0.32526512561840126,0.32870344283451897,698276000
2011-07-27,0.3177008032798767,0.32709888070540144,0.31678390234855147,0.32549431090691094,652212000
2011-07-28,0.31701311469078064,0.323660516234098,0.31151179142101976,0.31655467791629543,648176000
2011-07-29,0.31701311469078064,0.31999299471290366,0.312199460245404,0.31380400261875857,677656000
2011-08-01,0.33397552371025085,0.3348923973409251,0.3215975657442568,0.3243482139615948,1019620000
2011-08-02,0.3305371403694153,0.3525423763490211,0.3305371403694153,0.33168324584074244,1356432000
2011-08-03,0.3394767642021179,0.34062286971425015,0.32801570908079536,0.33122482090995214,765236000
2011-08-04,0.3071567118167877,0.33328794528747324,0.3071567118167877,0.33328794528747324,979732000
2011-08-05,0.29684168100357056,0.31815928207255173,0.28881894025356003,0.3142625277447531,1270588000
2011-08-08,0.2734610438346863,0.2924864293263776,0.2716272694345571,0.2824006837883236,1084180000
2011-08-09,0.29638323187828064,0.29684166872282286,0.27506565901655494,0.2787331810982098,1329832000
2011-08-10,0.2828591763973236,0.29592480449925823,0.281254633727444,0.28767283173228037,1140052000
2011-08-11,0.30738571286201477,0.3115116972355166,0.2828590386015946,0.2828590386015946,1078792000
2011-08-12,0.29523715376853943,0.340622979462615,0.29042349813650487,0.34016454257511636,3195784000
2011-08-15,0.30646902322769165,0.30715669225621334,0.2966125066864033,0.2982170495360733,864152000
2011-08-16,0.29775846004486084,0.307156534859711,0.29225713796105574,0.303030550128184,716868000
2011-08-17,0.2936326563358307,0.30371840604461464,0.28973590120246306,0.2986755175275607,553328000
2011-08-18,0.2736903131008148,0.28308839110120004,0.2704812006328538,0.2803377427896022,802564000
2011-08-19,0.26887670159339905,0.28400531074452445,0.2670429266470019,0.26910593370869396,761332000
2011-08-22,0.2736903131008148,0.27965007388037366,0.2707104327110354,0.27644096141241264,611876000
2011-08-23,0.30325978994369507,0.3034890219707394,0.27987921619757833,0.280337680251667,938312000
2011-08-24,0.298904687166214,0.30348911044102755,0.2911111512038401,0.3025722367161921,687500000
2011-08-25,0.28606829047203064,0.2982170175900996,0.28560985361056573,0.2929449253699582,690968000
2011-08-26,0.2982169985771179,0.301196878974633,0.2798792793597906,0.28492216649034674,732660000
2011-08-29,0.3062397539615631,0.30738585976163146,0.29959235125129385,0.3066982181418446,601528000
2011-08-30,0.31357476115226746,0.3160961767791553,0.3021136791811683,0.30417668541259624,684760000
2011-08-31,0.3050937354564667,0.3190762411481731,0.30257231837006626,0.3158671549199088,705808000
2011-09-01,0.30440592765808105,0.31586701104287784,0.3041767229320792,0.30921958213318945,762312000
2011-09-02,0.2961540222167969,0.3016553189108816,0.2938617833813922,0.29752933272765975,471356000
2011-09-06,0.3021138906478882,0.30280155987303636,0.2837761903790242,0.286526839954288,696248000
2011-09-07,0.32664045691490173,0.33558009864140464,0.31770084251371683,0.32664045691490173,1606620000
2011-09-08,0.32503587007522583,0.33122486247768884,0.3197637785927235,0.32343132762193755,880164000
2011-09-09,0.3181593418121338,0.3309957403525201,0.31540869278928624,0.32228532900906676,869828000
2011-09-12,0.3257235586643219,0.3284742069401937,0.31380403726001743,0.31380403726001743,916480000
2011-09-13,0.333058625459671,0.3346631953143577,0.32343134295812864,0.3284742026184303,853836000
2011-09-14,0.3502502739429474,0.3546054924787845,0.34153986419659155,0.341769096292016,1547192000
2011-09-15,0.35529306530952454,0.3598775150529765,0.3520839805469525,0.3580437406206583,752908000
2011-09-16,0.3543761670589447,0.36904633416978827,0.35254239275442534,0.3559807093284074,1391588000
2011-09-19,0.34704115986824036,0.35093791389107504,0.3381015187655203,0.3484164703511323,968204000
2011-09-20,0.3381015360355377,0.3527717065462744,0.33649699339421335,0.35139636866781493,792436000
2011-09-21,0.33168327808380127,0.3458949818447215,0.33145404603712814,0.3399352492096582,715252000
2011-09-22,0.30967801809310913,0.31907609496720474,0.3037182853530962,0.31861765819109805,1314632000
2011-09-23,0.31609636545181274,0.32503600980663916,0.30601064227364166,0.3078444175765799,1011440000
2011-09-26,0.3167838454246521,0.32090983056091776,0.3025721431333457,0.319992957119663,972124000
2011-09-27,0.3172423243522644,0.3275573022279227,0.3147209083907014,0.3248066542128934,781388000
2011-09-28,0.3076149821281433,0.325952695713649,0.3025721238716505,0.31792993064950453,1236532000
2011-09-29,0.3000507950782776,0.31838851563078635,0.29225725906153066,0.3131164233629054,866416000
2011-09-30,0.2867559790611267,0.29684170000519794,0.2862975148429526,0.2952371572175484,677784000
2011-10-03,0.27071046829223633,0.29202807065364755,0.27071046829223633,0.28308842830931513,949896000
2011-10-04,0.29569554328918457,0.29569554328918457,0.26291688754132364,0.26406299323913773,1361548000
2011-10-05,0.3062397539615631,0.30899042974198127,0.2890481669605381,0.2950079007257028,856708000
2011-10-06,0.3183884918689728,0.3193053655317773,0.3073858439634208,0.3078443081201393,773192000
2011-10-07,0.32434821128845215,0.32916186612310805,0.31311638644134193,0.31976378852223325,806976000
2011-10-10,0.338789165019989,0.338789165019989,0.32916185565679545,0.3298495245149256,534376000
2011-10-11,0.33512163162231445,0.341539829055326,0.33397552591375224,0.336038505259038,816080000
2011-10-12,0.3348924219608307,0.34176908399769246,0.33466321719896963,0.34153985191051406,612064000
2011-10-13,0.3543761670589447,0.35506383583880335,0.3323709300553349,0.33328780354493903,854832000
2011-10-14,0.360336035490036,0.3642327899851128,0.35162562540818715,0.3605652402689703,702452000
2011-10-17,0.3424566984176636,0.3562099940740634,0.34062292384178927,0.3562099940740634,611780000
2011-10-18,0.35483482480049133,0.3557517261864673,0.33856010528403213,0.34062308558315374,590916000
2011-10-19,0.347728967666626,0.3614822703470405,0.3468120935730853,0.3552932745769888,557568000
2011-10-20,0.33030807971954346,0.33970616039057855,0.3172424487072936,0.338330822181292,990308000
2011-10-21,0.3319125175476074,0.33993528479187485,0.3264112211047378,0.33443396102368994,628428000
2011-10-24,0.34429046511650085,0.3495625566545259,0.33260017637241546,0.3332878452382995,535256000
2011-10-25,0.33122485876083374,0.34222747839969525,0.3305371899099085,0.3394768029959944,577996000
2011-10-26,0.33512163162231445,0.33947682238472465,0.32549432181013943,0.33764307511127756,503116000
2011-10-27,0.34956246614456177,0.3530007822584064,0.33970595448647894,0.347499487406378,577732000
2011-10-28,0.3575854003429413,0.36079451354207515,0.34566590339337006,0.34658277726436687,490156000
2011-10-31,0.3392476737499237,0.3481873161505193,0.3392476737499237,0.3461243091386957,519984000
2011-11-01,0.3222852349281311,0.3277865313678974,0.3190761225671712,0.32686965773637483,790824000
2011-11-02,0.3167838454246521,0.3270988219279711,0.3101364446622811,0.32549425241781077,961608000
2011-11-03,0.3358093202114105,0.3364969891419503,0.31174107159442205,0.3202222488702333,749372000
2011-11-04,0.33970606327056885,0.3408521690088679,0.3275573369795357,0.33282942884077454,654840000
2011-11-07,0.33787229657173157,0.3429151837991202,0.330078788298104,0.3371846276475134,613536000
2011-11-08,0.3456658124923706,0.3477287918222655,0.3367261716370903,0.34222749539233555,549728000
2011-11-09,0.32824504375457764,0.34199831420077076,0.32686970577983054,0.33764312282293735,532244000
2011-11-10,0.33168327808380127,0.3397060171629851,0.3234313069579443,0.33626770041476345,990484000
2011-11-11,0.343373566865921,0.3461242148067098,0.32251440694944417,0.34108135569437825,1751560000
2011-11-14,0.3367261588573456,0.34681190502985393,0.3358092852622604,0.3433735880603131,500292000
2011-11-15,0.3410813510417938,0.34360276690090946,0.33260014796252496,0.33351704881382244,505660000
2011-11-16,0.3342047333717346,0.3436028111883192,0.3330586276538739,0.33466319751913154,512420000
2011-11-17,0.3222852349281311,0.3344339608350401,0.3163254743472881,0.3335170872035175,657504000
2011-11-18,0.3193054795265198,0.3241191362880502,0.31586716107551976,0.3241191362880502,501352000
2011-11-21,0.3353509306907654,0.33856001638572647,0.30944890371215805,0.31426255957992066,1330788000
2011-11-22,0.3456658124923706,0.3474995870774524,0.3371846084520319,0.3390183830371137,1287480000
2011-11-23,0.3309956192970276,0.3445196819782822,0.33076638724340957,0.34199823868973767,825340000
2011-11-25,0.3218267858028412,0.3342047159815306,0.3209098848810737,0.32664041317219183,406620000
2011-11-28,0.33993539214134216,0.3449782533606958,0.3323710866496497,0.3323710866496497,690616000
2011-11-29,0.34176909923553467,0.3461242904835629,0.3362677748258311,0.33947686023750256,623440000
2011-11-30,0.35827314853668213,0.35919004993550735,0.34910429850040126,0.35208418022725824,730324000
2011-12-01,0.36262834072113037,0.3635452147238872,0.3536886962302827,0.35529323939777036,529760000
2011-12-02,0.360336035490036,0.3679003397012553,0.3568977178781472,0.36652500172637204,546464000
2011-12-05,0.35483482480049133,0.3667543515408814,0.35185494311539384,0.36629591451055743,644696000
2011-12-06,0.34979185461997986,0.35758536370081173,0.3461243048611651,0.3568977220306887,573832000
2011-12-07,0.347728967666626,0.3502504124118566,0.3403938929423129,0.3474997628059054,510016000
2011-12-08,0.3367261588573456,0.3500209899379664,0.33558005320083195,0.3442904616553983,491488000
2011-12-09,0.3415398895740509,0.34429053829693484,0.32962036623268676,0.3342047898792667,555840000
2011-12-12,0.333058625459671,0.3355800689524796,0.32686966008905916,0.3342047311699812,573208000
2011-12-13,0.3238897919654846,0.3415398424287027,0.3218268125394205,0.33741385625125797,516596000
2011-12-14,0.3112826645374298,0.32297295549935906,0.30784434688101764,0.321139180617542,636020000
2011-12-15,0.3085319697856903,0.3186177173595623,0.30784432815648927,0.31655473782132293,435148000
2011-12-16,0.30967801809310913,0.3170131158120681,0.3083027077647891,0.3110533557467422,619116000
2011-12-19,0.30165529251098633,0.31472091883528025,0.3005091868562458,0.3110533698099847,463276000
2011-12-20,0.31861767172813416,0.3197637773797517,0.30853192559871123,0.30853192559871123,445208000
2011-12-21,0.3144916892051697,0.3202222175231685,0.3083027240867939,0.3167839005323692,548424000
2011-12-22,0.3280158042907715,0.328932678036485,0.315408639997957,0.315408639997957,576560000
2011-12-23,0.3248066306114197,0.3300787215302386,0.32205595547094973,0.3296202574566194,248948000
2011-12-27,0.3222852349281311,0.32732809455213613,0.3213683339712931,0.323431340630192,195712000
2011-12-28,0.3142625391483307,0.32297294917233565,0.3140333070455993,0.3222852801894607,233960000
2011-12-29,0.3202221989631653,0.3209098677865309,0.31288712860632867,0.31747155099501567,211112000
2011-12-30,0.3177008032798767,0.32251443069940444,0.3172423391515568,0.31907611368889266,186956000
2012-01-03,0.3218267858028412,0.330078757472177,0.32113911694284414,0.32778651883041543,468044000
2012-01-04,0.32549431920051575,0.32686965696988995,0.3190761218189616,0.32205600210239554,347372000
2012-01-05,0.33718472719192505,0.3387892975972445,0.3225145526704717,0.32388989092493836,563548000
2012-01-06,0.33328789472579956,0.33718464911065726,0.32939114034094186,0.336955444338206,533252000
2012-01-09,0.33328789472579956,0.33970609288485154,0.3309956830493752,0.33351712682356943,508244000
2012-01-10,0.3319125175476074,0.3385599470184998,0.3296203061421925,0.3383307149478322,546328000
2012-01-11,0.3252650797367096,0.33191248115339894,0.32388974211414034,0.3289326011880404,484272000
2012-01-12,0.3232022821903229,0.32618216408159595,0.3160964120900047,0.3259529592132396,652364000
2012-01-13,0.31472089886665344,0.3215975323587835,0.3131163565168856,0.320909863544508,504300000
2012-01-17,0.3099072277545929,0.3195345359838741,0.30944879101160594,0.3195345359838741,627176000
2012-01-18,0.3204515874385834,0.3229730319133091,0.31426261965782376,0.31586716281204646,632676000
2012-01-19,0.3289327025413513,0.3293911667736816,0.3197638550998789,0.32320217289043107,608312000
2012-01-20,0.3259528577327728,0.33237105657915317,0.3248067517718235,0.3284742744516683,546272000
2012-01-23,0.3348924219608307,0.33512165404800914,0.32205602623582086,0.326182012527811,562792000
2012-01-24,0.3424566984176636,0.3438320361808981,0.3323709792383276,0.33260018398198987,730920000
2012-01-25,0.3403937518596649,0.3413106255731899,0.3236605743226323,0.33328788494123385,1274152000
2012-01-26,0.33718472719192505,0.34933348468062275,0.33535097928640273,0.3454367020680754,799672000
